0.26915,3669.6,4539.7,9.4384,26.89,42.5,2708.1,73.868,120.4,0.3359,80.147,51.526,2636.6,24.51,49.799,3105.8,23.17,65.658,227.81,341.42,94.544,77.16,32.436,8.86,26.164,6.8957,18.818,1.605,33.224,13.589,23.52,1.4401,18.623,2.2729,4.886,2.3665,0.018427,0.85337,0.10844,53.998,44.538,63.476,54.137,26.443,62.148,22.259,40.798,42.592,46.069,46.82,41.157,17.586,0
0.26621,3683.7,4532.3,9.3307,26.929,42.097,2709.8,74.792,120.41,0.3365,80.214,49.569,2639.4,25.566,51.261,3106.8,23.135,65.644,226.77,341.84,94.49,77.479,32.436,8.86,26.164,6.8957,18.818,1.605,33.224,13.589,23.52,1.4401,18.623,2.2729,4.886,2.3665,0.018427,0.85337,0.10844,53.998,44.538,63.233,54.225,26.733,61.333,22.513,40.725,36.831,49.452,46.806,41.622,17.64,0
0.22884,3672.7,4491.6,9.2793,27.005,41.886,2710,74.6,120.41,0.31343,80.26,48.297,2640,25.741,50.086,3106.4,22.924,65.681,228.94,341.72,94.523,77.327,32.012,8.9612,26.128,6.8096,18.386,1.664,33.18,13.853,24.202,1.3048,18.24,2.2634,4.7973,2.3403,0.018427,0.85337,0.10844,53.998,44.538,62.786,54.175,22.087,60.035,22.62,36.838,33.088,46.734,46.506,40.828,18.14,0
0.22591,3643.2,4523.5,9.269,26.967,42.528,2708.4,74.37,120.39,0.31218,80.149,50.024,2637.6,24.97,48.583,3104.3,22.63,65.695,229.06,342.19,94.607,77.238,32.012,8.9612,26.128,6.8096,18.386,1.664,33.18,13.853,24.202,1.3048,18.24,2.2634,4.7973,2.3403,0.037035,0.83478,0.10211,53.294,43.121,63.295,53.793,22.375,61.646,22.442,36.99,38.171,43.255,47.079,41.714,18.843,0
0.26744,3648.3,4563.5,9.2639,27.317,42.289,2705.9,74.772,120.4,0.34449,79.802,50.065,2634.1,24.636,50.295,3103.2,22.243,65.651,227.75,341.52,94.57,76.879,32.066,8.8451,26.461,6.9517,18.519,1.672,33.086,13.9,23.624,1.195,18.629,2.2951,4.8777,2.3037,0.037035,0.83478,0.10211,53.294,43.121,63.99,54.403,26.28,63.469,22.506,39.958,38.29,47.217,47.391,41.025,19.813,0
0.26791,3670.2,4595.3,9.403,26.641,42.384,2706.4,75.708,120.39,0.33763,79.911,49.458,2635.1,24.654,49.525,3103,22.291,65.585,230.07,341.27,94.521,77.241,32.066,8.8451,26.461,6.9517,18.519,1.672,33.086,13.9,23.624,1.195,18.629,2.2951,4.8777,2.3037,0.037035,0.83478,0.10211,53.294,43.121,63.613,54.022,26.234,61.078,22.231,40.794,36.505,45.434,47.384,40.349,19.688,0
0.26363,3677.1,4488.3,9.2833,26.934,42.37,2705.4,75.802,120.39,0.34793,79.912,50.656,2634.1,25.569,50.774,3101.9,22.398,65.598,230.5,341.65,94.68,76.974,32.148,8.9152,26.566,6.8642,19.325,1.6686,33.184,13.865,23.912,1.2495,18.502,2.2835,4.8044,2.279,0.037035,0.83478,0.10211,53.294,43.121,62.25,55.031,25.929,61.12,22.167,40.883,40.03,48.325,47.542,40.722,19.459,0
0.26271,3651.7,4535.1,9.2782,26.823,42.185,2706.9,74.722,120.41,0.34542,80.069,49.995,2635.8,22.958,49.935,3103.3,23.212,65.644,231.15,341.76,94.572,77.538,32.148,8.9152,26.566,6.8642,19.325,1.6686,33.184,13.865,23.912,1.2495,18.502,2.2835,4.8044,2.279,0.037035,0.83478,0.10211,53.294,43.121,62.686,54.471,26.02,60.235,22.353,41.189,38.085,46.383,47.679,40.994,17.483,0
0.25566,3652,4441.6,9.3297,26.605,42.504,2706.2,74.777,120.39,0.3402,80.125,50.523,2635.1,24.784,49.473,3103.9,23.484,65.68,232.65,341.47,94.596,77.246,32.219,8.8215,26.326,7.0613,18.487,1.6622,33.438,13.902,24.022,1.326,18.233,2.2454,4.8671,2.3088,0.029183,0.83804,0.087587,53.27,44.397,63.424,53.588,25.33,61.172,22.23,40.989,39.64,45.314,47.276,40.738,16.853,0
0.25553,3668.7,4492.5,9.2981,26.864,42.515,2704.4,75.01,120.41,0.34009,80.046,49.587,2633,25.054,50.557,3102,22.128,65.702,230.88,341.64,94.557,77.225,32.219,8.8215,26.326,7.0613,18.487,1.6622,33.438,13.902,24.022,1.326,18.233,2.2454,4.8671,2.3088,0.029183,0.83804,0.087587,53.27,44.397,63.137,52.979,25.343,61.054,22.347,41.001,36.885,47.822,47.426,41.656,20.073,0
0.24871,3633.7,4552.1,9.4682,26.875,41.882,2704.6,74.908,120.37,0.34475,80.073,51.134,2633.5,22.314,50.353,3101.4,23.523,65.695,230.15,341.57,94.748,77.15,31.737,9.0041,26.032,7.0701,18.74,1.6523,32.545,13.878,24.138,1.24,18.561,2.2599,4.8409,2.3653,0.029183,0.83804,0.087587,53.27,44.397,61.935,54.299,24.668,60.276,22.182,41.507,41.436,47.351,47.482,40.986,16.767,0
0.24996,3617.3,4559.2,9.2492,26.722,42.456,2705,73.784,120.39,0.3466,80.057,51.839,2633.3,25.365,48.723,3102,23.901,65.71,227.92,341.5,94.692,77.164,31.737,9.0041,26.032,7.0701,18.74,1.6523,32.545,13.878,24.138,1.24,18.561,2.2599,4.8409,2.3653,0.029183,0.83804,0.087587,53.27,44.397,62.218,54.215,24.544,62.81,22.127,41.281,43.512,43.578,47.672,40.752,15.876,0
0.29993,3593.7,4517.6,9.37,26.556,42.416,2707.9,75.427,120.39,0.34509,80.177,49.234,2637.2,25.426,49.341,3103.3,21.664,65.72,230.85,341.54,94.853,77.757,32.115,8.9866,26.799,6.8344,18.587,1.6872,33.109,13.823,24.232,1.2093,18.839,2.2297,4.7864,2.3103,0.029183,0.83804,0.087587,53.27,44.397,62.371,54.118,29.228,62.363,22.355,40.921,35.846,45.008,47.403,40.733,21.142,0
0.29837,3647.6,4531.6,9.4684,26.862,42.397,2708.9,76.75,120.39,0.34465,80.145,49.413,2637,24.543,49.323,3107.4,21.431,65.728,230.26,341.64,94.684,77.334,32.115,8.9866,26.799,6.8344,18.587,1.6872,33.109,13.823,24.232,1.2093,18.839,2.2297,4.7864,2.3103,0.019651,0.85391,0.095021,54.504,43.545,61.444,53.95,29.382,61.349,22.113,40.975,36.374,44.966,47.531,40.353,21.713,0
0.26424,3695.7,4537.2,9.4462,27.136,42.224,2709.7,74.238,120.42,0.33924,80.078,50.637,2638.2,24.284,50.069,3106.4,23.101,65.73,230.85,341.72,94.649,77.578,31.988,8.8305,26.007,6.7825,18.877,1.6516,33.076,13.706,24.114,1.2933,18.61,2.2039,4.9242,2.2529,0.019651,0.85391,0.095021,54.504,43.545,62.618,54.278,26.089,59.761,22.35,40.208,39.975,46.693,47.505,40.675,17.733,0
0.26314,3669.7,4557.3,9.3207,26.841,42.147,2712.4,75.55,120.43,0.33832,80.272,49.853,2641.5,24.17,50.439,3107.3,24.118,65.749,230.62,342.81,94.601,77.324,31.988,8.8305,26.007,6.7825,18.877,1.6516,33.076,13.706,24.114,1.2933,18.61,2.2039,4.9242,2.2529,0.019651,0.85391,0.095021,54.504,43.545,63.066,54.038,26.196,63.463,22.799,40.32,37.668,47.55,47.552,41.985,15.314,0
0.27733,3637.6,4508.3,9.2838,26.941,42.045,2709.7,74.912,120.42,0.32741,80.01,48.926,2638.7,24.115,48.029,3105.6,22.141,65.749,230.64,342.61,94.467,76.955,32.364,8.8722,26.452,6.7638,18.879,1.6566,33.134,13.966,24.361,1.1584,18.309,2.2601,4.8405,2.3361,0.019651,0.85391,0.095021,54.504,43.545,64.142,53.919,27.495,59.906,22.658,38.442,34.939,41.973,47.576,41.622,20.042,0
0.27906,3649.3,4498.8,9.3129,26.892,42.363,2706.2,74.619,120.42,0.3266,79.82,51.051,2635.9,25.76,47.149,3103.9,23.905,65.702,232.3,342.07,94.454,76.675,32.364,8.8722,26.452,6.7638,18.879,1.6566,33.134,13.966,24.361,1.1584,18.309,2.2601,4.8405,2.3361,0.019651,0.85391,0.095021,54.504,43.545,63.941,54.033,27.324,62.058,22.419,38.54,41.193,39.935,47.459,40.218,15.898,0
0.24091,3695.6,4537.2,9.3996,27.048,42.506,2705.9,75.481,120.41,0.35319,79.844,50.805,2635.1,26.049,50.82,3100.7,22.154,65.651,232.25,343.1,94.581,77.202,32.863,8.9452,26.202,6.8838,18.298,1.6706,33.059,13.758,24.136,1.3165,18.416,2.239,4.8205,2.3761,0.017444,0.85115,0.098027,52.615,44.905,63.411,53.553,23.95,63.553,22.884,42.253,40.47,48.432,47.923,41.347,20.028,0
0.24087,3682.1,4535.4,9.2806,26.828,42.273,2703.3,74.927,120.41,0.35439,79.907,49.359,2632.4,25.193,51.806,3100.2,22.774,65.664,231.88,342.11,94.469,77.36,32.863,8.9452,26.202,6.8838,18.298,1.6706,33.059,13.758,24.136,1.3165,18.416,2.239,4.8205,2.3761,0.017444,0.85115,0.098027,52.615,44.905,63.644,53.574,23.954,62.493,22.352,42.107,36.215,50.715,48.172,41.026,18.552,0
0.1904,3662.8,4551.8,9.2865,26.922,42.406,2704.2,74.542,120.4,0.33476,80.075,50.321,2633.1,26.158,50.11,3099.4,22.107,65.728,232.62,342.16,94.6,77.243,32.313,8.9662,26.619,6.8431,18.269,1.6755,33.413,13.692,24.059,1.2804,18.35,2.2616,4.8438,2.2736,0.017444,0.85115,0.098027,52.615,44.905,62.978,54.835,18.551,62.616,22.402,38.995,39.045,46.789,48.318,40.935,20.133,0
0.18823,3682,4548.5,9.3031,27.133,42.342,2702.3,75.067,120.4,0.3334,80.017,49.991,2630.4,24.797,48.936,3098.9,22.781,65.753,234.21,341.45,94.529,77.553,32.313,8.9662,26.619,6.8431,18.269,1.6755,33.413,13.692,24.059,1.2804,18.35,2.2616,4.8438,2.2736,0.017444,0.85115,0.098027,52.615,44.905,62.648,54.874,18.764,63.356,22.253,39.161,38.075,44.071,48.386,41.046,18.519,0
0.23953,3664.9,4573.5,9.2753,26.682,42.346,2703.8,74.917,120.42,0.3238,80.198,50.819,2633,26.285,50.03,3101.1,22.365,65.821,233.83,340.99,94.63,77.267,32.437,8.9603,26.212,6.7771,18.582,1.6302,33.346,13.753,24.016,1.0458,18.783,2.2864,4.8062,2.3705,0.017444,0.85115,0.098027,52.615,44.905,63.317,54.73,23.37,60.962,22.333,38.434,40.51,46.603,48.628,41.553,19.516,0
0.23906,3650.4,4551,9.2842,27.225,42.221,2704.4,74.973,120.41,0.32464,80.201,49.699,2633,25.919,49.848,3101.7,23.649,65.877,234.45,341.09,94.573,77.762,32.437,8.9603,26.212,6.7771,18.582,1.6302,33.346,13.753,24.016,1.0458,18.783,2.2864,4.8062,2.3705,0.0089813,0.8457,0.097082,52.582,43.376,63.567,54.999,23.416,60.93,22.268,38.332,37.213,46.182,48.737,41.203,16.429,0
0.22432,3716.4,4532.3,9.2336,26.823,42.268,2705.3,76.322,120.42,0.32711,80.461,50.311,2635,24.339,49.016,3103,22.94,65.97,235.55,340.74,94.443,77.518,32.247,8.8486,26.126,6.9606,18.744,1.6312,33.143,13.816,23.881,1.1826,18.533,2.211,4.8397,2.2543,0.0089813,0.8457,0.097082,52.582,43.376,63.077,54.514,22.119,62.482,22.218,39.516,39.014,44.257,48.821,41.294,18.096,0
0.22551,3686.4,4542.7,9.1853,26.878,42.284,2701.9,75.428,120.39,0.32839,80.338,51.367,2630.4,26.736,50.715,3100.9,21.639,66.044,235.77,340.28,94.486,77.129,32.247,8.8486,26.126,6.9606,18.744,1.6312,33.143,13.816,23.881,1.1826,18.533,2.211,4.8397,2.2543,0.0089813,0.8457,0.097082,52.582,43.376,63.594,54.389,22.002,62.179,21.905,39.359,42.122,48.188,48.981,40.791,21.21,0
0.24163,3626.3,4540.1,9.3927,27.098,42.841,2699.5,75.322,120.41,0.33514,80.148,49.961,2627.1,24.402,47.914,3098.3,22.533,66.017,235.65,340.21,94.661,77.356,32.214,8.7977,26.114,7.0131,19.102,1.6754,33.152,13.91,24.028,1.4252,18.539,2.2505,4.8975,2.3079,0.0089813,0.8457,0.097082,52.582,43.376,63.03,54.041,23.725,59.627,21.93,40.155,37.985,41.708,49.174,40.743,19.08,0
0.24219,3664.2,4523.2,9.2796,27.076,41.736,2698,75.153,120.36,0.33655,80.072,49.567,2626.4,26.546,51.049,3096.6,22.666,66.018,237.77,340.03,94.594,77.132,32.214,8.7977,26.114,7.0131,19.102,1.6754,33.152,13.91,24.028,1.4252,18.539,2.2505,4.8975,2.3079,0.0089813,0.8457,0.097082,52.582,43.376,62.378,54.243,23.67,60.935,21.93,39.982,36.826,48.962,49.169,39.52,18.797,0
0.24377,3631.5,4483.7,9.2841,27.038,42.089,2697.9,74.66,120.39,0.34745,80.128,49.692,2626.4,24.738,50.444,3096,22.071,66.003,236.14,340.19,94.876,77.47,32.335,8.8135,26.184,6.9093,18.713,1.6852,32.809,14.032,23.216,1.1819,18.205,2.2541,4.8724,2.294,0.012655,0.83228,0.098467,52.909,43.87,62.381,53.814,24.048,60.948,22.147,41.23,37.194,47.562,49.382,40.728,20.19,0
0.24361,3628,4507.6,9.2645,27.077,42.125,2696.6,75.57,120.4,0.34561,80.134,49.606,2624.9,25.626,50.716,3096.3,23.158,66.049,237.37,339.55,94.719,77.055,32.335,8.8135,26.184,6.9093,18.713,1.6852,32.809,14.032,23.216,1.1819,18.205,2.2541,4.8724,2.294,0.012655,0.83228,0.098467,52.909,43.87,62.442,53.528,24.064,62.443,21.545,41.454,36.94,48.191,49.406,40.713,17.643,0
0.2338,3663.2,4486.7,9.3483,26.66,42.291,2696.7,74.928,120.37,0.36261,80.062,50.834,2624.2,25.873,51.722,3095.1,23.139,66.017,237.77,339.61,94.952,77.166,32.441,8.8612,26.291,7.0135,18.819,1.7207,33.24,13.906,23.706,1.2068,18.894,2.2936,4.8098,2.3113,0.012655,0.83228,0.098467,52.909,43.87,62.671,54.71,22.547,61.603,21.558,42.878,40.554,50.52,49.502,40.329,17.693,0
0.23027,3651.3,4519.3,9.3479,26.635,42.334,2696.8,75.28,120.41,0.35932,80.205,50.715,2625.4,25.548,50.579,3094.5,22.712,66.035,239.77,339.67,94.679,77.19,32.441,8.8612,26.291,7.0135,18.819,1.7207,33.24,13.906,23.706,1.2068,18.894,2.2936,4.8098,2.3113,0.012655,0.83228,0.098467,52.909,43.87,62.877,54.319,22.895,60.413,21.68,43.279,40.204,47.875,49.455,40.659,18.708,0
0.21867,3645.6,4511,9.4276,26.923,42.484,2696.2,74.703,120.36,0.34802,80.233,51.9,2625.1,24.356,50.895,3095.6,22.279,66.058,235.9,339.37,94.85,77.489,32.233,8.7846,26.455,6.8566,19.112,1.6726,32.571,13.728,24.084,1.3184,18.801,2.2765,4.7594,2.2419,0.012655,0.83228,0.098467,52.909,43.87,61.986,54.16,21.617,58.901,21.613,41.481,43.692,48.606,49.932,40.684,19.714,0
0.21949,3600.8,4492.5,9.4206,26.855,42.301,2698.8,74.863,120.41,0.34442,80.417,50.271,2627,25.54,49.798,3095.1,22.69,66.096,237.04,339.53,94.757,77.6,32.233,8.7846,26.455,6.8566,19.112,1.6726,32.571,13.728,24.084,1.3184,18.801,2.2765,4.7594,2.2419,0.014748,0.84502,0.086114,53.846,44.612,62.756,54.381,21.536,58.67,21.997,41.919,38.898,46.067,49.62,41.014,18.714,0
0.23612,3673.7,4490.7,9.29,27.018,42.138,2697.6,75.599,120.39,0.33067,80.32,52.515,2624.7,26.242,51.523,3097.1,22.707,66.126,237.26,339.18,94.752,76.82,32.482,8.8775,25.813,6.7899,19.166,1.6602,33.205,13.788,23.836,1.3936,18.803,2.2615,4.9078,2.2251,0.014748,0.84502,0.086114,53.846,44.612,62.829,53.652,23.539,59.853,21.552,38.828,45.502,50.058,49.578,40.501,18.733,0
0.2408,3658,4477.7,9.3963,26.898,42.505,2696.2,74.948,120.44,0.32943,80.229,50.732,2624.6,25.072,49.188,3096.3,23.568,66.118,236.87,339,94.681,77.207,32.482,8.8775,25.813,6.7899,19.166,1.6602,33.205,13.788,23.836,1.3936,18.803,2.2615,4.9078,2.2251,0.014748,0.84502,0.086114,53.846,44.612,63.099,53.807,23.078,61.654,21.573,38.979,40.254,44.655,49.596,41.224,16.674,0
0.21109,3679.7,4487.9,9.1286,27.016,42.232,2695.5,75.098,120.4,0.33301,80.222,50.208,2623.1,23.788,49.634,3095.6,22.169,66.103,239.38,338.45,94.711,77.111,32.197,8.8271,25.934,6.8208,19.355,1.6549,32.8,14.006,23.543,1.1547,19.364,2.2385,4.8512,2.36,0.014748,0.84502,0.086114,53.846,44.612,63.366,53.492,20.927,60.568,21.35,40.058,38.713,45.688,49.355,40.176,20.004,0
0.21244,3684.4,4475.3,9.3603,26.713,42.07,2694.3,74.35,120.43,0.33597,80.249,50.304,2622.8,24.917,50.711,3094.5,23.202,66.083,236.65,338.88,94.565,77.2,32.197,8.8271,25.934,6.8208,19.355,1.6549,32.8,14.006,23.543,1.1547,19.364,2.2385,4.8512,2.36,0.014748,0.84502,0.086114,53.846,44.612,63.286,53.643,20.794,61.539,21.393,39.696,38.995,48.18,49.582,41.802,17.552,0
0.23784,3668.3,4469.5,9.4035,26.91,42.392,2694.5,75.7,120.39,0.35785,80.37,51.65,2622.2,24.333,50.43,3094.5,22.653,66.078,237.85,338.28,94.703,77.421,32.138,8.8548,26.48,6.9327,18.942,1.664,32.712,13.854,23.861,1.34,18.956,2.2703,4.8341,2.3736,0.023298,0.82859,0.092654,53.843,43.565,63.363,53.166,23.402,60.79,21.22,42.97,42.955,47.528,49.789,40.713,18.834,0
0.2359,3703.3,4419.8,9.3138,27.263,42.21,2695,75.495,120.44,0.35813,80.463,52.035,2623,24.236,49.806,3095.3,22.997,66.132,240.4,338.31,94.577,77.474,32.138,8.8548,26.48,6.9327,18.942,1.664,32.712,13.854,23.861,1.34,18.956,2.2703,4.8341,2.3736,0.023298,0.82859,0.092654,53.843,43.565,62.761,53.761,23.593,58.41,21.591,42.936,44.089,46.086,49.685,41.976,18,0
